coord_x,coord_y,label
9.582262018157646,1.019596536405588,2
1.4870294339414096,9.997214033202315,2
5.522830926232481,8.283360609706861,2
-1.0025908091098703,1.5551949923793114,1
-3.8221145255929705,-8.803166476085046,2
1.9194012776482285,-0.42682805779634714,1
1.9354266280610986,0.7071671344119378,1
-0.3243679729942673,1.661322479670821,1
0.7203754152754077,1.6582608869086592,1
-3.267123767132678,9.143280752427026,2
-2.159070537738275,-0.3281242072276725,1
0.3940906922429876,-2.017638291175706,1
-6.9164717846233605,7.148822927691137,2
9.393317220919942,-3.8001987251851808,2
-4.7307352927735975,-8.997991774834725,2
-9.192352234609528,2.911532551084967,2
1.9986834128308684,9.729406276405859,2
1.4948343034979379,-1.5647625992732455,1
10.140564665996337,-0.21529380325505537,2
3.706611181867752,9.202996586602138,2
0.14513596615860302,-2.072346133945822,1
2.0329912189312696,-0.1925414331108934,1
-1.486414926540393,-1.4548635937751195,1
6.942395225296895,7.178222195962262,2
-1.3097088194517479,-1.6411438314660252,1
0.963993557863772,-2.1047842777127563,1
9.131506980582072,-3.1463545913825546,2
-0.4241352025585424,2.04974558917568,1
2.4449040745121198,-9.689122227258599,2
1.5821385632783913,-0.5638821405407175,1
3.6042336918067894,9.37330095818395,2
1.2241242722313332,1.0648672524341483,1
6.6943558516713475,7.822687090614856,2
0.22862996494394194,-2.0369744178478872,1
-7.800822350932972,-6.231618785525424,2
7.844429536490467,6.099503651723357,2
-2.959758964993974,9.801316198572168,2
1.3585999476383077,-0.7857558240590891,1
-3.255539897567118,9.875380422402053,2
8.584341056276287,-5.080171610314665,2
6.06063711515357,8.16179409201864,2
-1.1169301340178772,10.007231566339218,2
-5.491591262447512,8.175025174765382,2
1.9914174530377138,-0.22011394053392414,1
9.179139202981188,3.772349841797401,2
1.4878112572403734,-1.075554966863934,1
1.6303537126927434,-0.21438985328738996,1
6.637022454230995,-7.459818455987543,2
-1.2619400513951364,1.7696283552756036,1
-3.5443088986409244,9.433720171388467,2
8.333533473003458,5.3029012224045795,2
1.3302890214570096,-1.0624816193148172,1
-1.3986513801472986,1.4893937781009874,1
-1.369496433191333,9.740905175981279,2
-2.5072320763600175,0.300648528991863,1
0.9000417512644899,-1.8801310621798522,1
1.00558261987687,1.4174452455671585,1
4.642280241090475,8.661464845175782,2
3.1265791520697634,9.791588894914504,2
2.537642961665912,9.673393123607594,2
9.737043106788292,1.0533336755292686,2
-7.4902816586401,7.104927685334885,2
0.5567156611771706,-1.9696127991703072,1
6.226642095737872,-7.867623893692205,2
1.942207340910361,-1.030506134041433,1
6.788674946574166,7.678417266864065,2
-5.245037813602463,8.534114781801442,2
-9.964207447186462,0.4328230978510085,2
-9.665021778608715,2.552587235111811,2
-9.926449178114982,-0.44260249573135835,2
-2.5784211996366553,9.642631938447927,2
1.1059035786333136,-2.3525835445258254,1
5.818022837052138,-8.20763660856873,2
-1.8320432362052022,-0.6004855222899842,1
-5.207735592784742,9.021296533944273,2
-1.6994471013738983,0.6170215879305696,1
9.766699821162595,1.2956579664302705,2
-0.46109028076695113,1.7873767529514897,1
0.39703994103385576,2.000008981178722,1
0.550520713554282,-1.6235946295933248,1
5.777738755377574,8.338363921927215,2
-1.600688184762176,-1.5579176953445633,1
-4.082714560415373,-8.812761066504065,2
-5.685119599890212,8.091203356277948,2
-7.531097294116094,7.019585478158204,2
-1.3155376961336844,-1.8571438800587718,1
2.169362795949009,0.717247450562564,1
-1.5876169658128125,1.3130880043533772,1
0.8792085310725317,-1.7649431783244347,1
0.9092843112515007,1.829904814529665,1
-0.33746394355773596,1.9276525272369458,1
-0.11843363825650463,-10.25236062406815,2
9.536856269984389,3.0290254626542805,2
1.4603618493100674,1.0541085822787253,1
9.040711356009142,4.755638621560494,2
8.53044264684133,-4.6348469499945315,2
3.731579858218173,9.168509839736533,2
-1.1761085582154407,1.8740242273635475,1
-3.1658622970744767,-9.998742738433448,2
2.1019285222739876,0.15386931307046847,1
-6.97358416254479,-7.2586848312314745,2
-1.5559399233379887,1.5252998617885776,1
-0.5228037073241188,-1.4549715044840528,1
-1.122212532237377,-1.5499790078271194,1
-0.018781053662070182,-2.109721593638493,1
0.26206514585030755,2.038413120770184,1
6.103100490938001,-7.659248674202252,2
1.6704518725614574,0.6939030027940611,1
-1.1673474319410984,1.5946393856924048,1
-2.0810801267918118,0.0961246832622199,1
-7.793154615527905,6.644721516341244,2
-1.446335449598808,-0.9521615416797546,1
1.8715709543872747,-0.4108339710459268,1
2.16277699539261,0.9598323116324509,1
0.8415029767675752,-1.8620763096556083,1
6.939703155830647,-7.531827297642535,2
8.530204676976567,-5.237380844717709,2
-7.197480035348618,-6.500838734576355,2
0.7592734664931101,10.08055582494437,2
9.607657770875926,2.890311068797464,2
3.507913059064958,9.40419675740228,2
-0.40111953984933824,1.9253846253047493,1
-0.4838108330742041,-10.014615451764662,2
-4.2348241489656715,8.718380368609829,2
9.40138054411832,2.7500143789371188,2
7.922727456853132,-7.064176984831595,2
6.773798814988003,-7.44258821380739,2
-9.049400833733829,4.106415777459136,2
-1.6264932779078929,1.4472997047652982,1
2.2563561058986235,9.860128734342927,2
-0.7213066587886577,2.0231261982998103,1
-0.19198896740853116,-2.0398312947415733,1
-6.924773025195379,-7.657269500728672,2
-1.0279289137989118,1.3394168727856677,1
0.8618764205195315,2.0807113005370295,1
-1.7034265335851875,1.1705363911480422,1
-1.2596475958101117,1.2931845722766777,1
3.1110076984014663,9.730833512588186,2
0.3465479718976721,-2.073255070436992,1
-2.0368313073852544,0.8953928538970901,1
-1.6738446950351389,-1.2691112969132525,1
-1.8247808680526565,-0.33892761277334676,1
0.8837171485531218,-9.734798936031938,2
2.102525229331801,-0.5260429981621315,1
1.3007464074761497,1.406620360765259,1
1.636225335655153,-0.729236787981528,1
-0.6661506379539116,1.6359795158338966,1
1.7571492192838511,0.6845603460624268,1
9.996655712505365,1.8169879235115225,2
0.1863226252988941,1.6024545301487065,1
-1.7307749626848499,-0.06650695802550177,1
4.23018783438773,9.006464896485644,2
2.1224730748944314,-0.1298871564354368,1
-1.0012474578983919,-1.5596576621513305,1
-7.993177048693349,-5.366632547461387,2
1.6787140634888924,0.9206982971583045,1
1.4384235538361723,-0.603166677042318,1
-1.2421849696802747,-9.944390802856208,2
0.5518514018126045,1.843864412364187,1
-9.519085120316849,-3.5383957336612024,2
-1.2284631004935425,1.9759704325683072,1
-8.683521949317457,-4.919602657401774,2
1.7137924383838203,-0.004943630536967003,1
-0.8110750004463364,-9.873822322277533,2
-1.4774920270368659,-0.7927410093084367,1
2.08671375094502,-0.21492245569831792,1
6.4160752014287965,-7.942456023419552,2
-1.6925390968681675,1.2853662452171482,1
9.90569141573645,1.0431794250042437,2
8.413292964896902,5.0952024616826534,2
1.8217327650395412,-1.380494380781412,1
1.991758130365709,-0.846456889865019,1
-2.165218949142584,-0.36847042059434587,1
7.459896311377486,6.485121985373474,2
0.5904180942415089,2.225337543039271,1
-0.7564437811578776,2.3460965285610693,1
-1.8866592141841791,-1.1954172874665572,1
0.798056240200465,-1.6596274019776114,1
-1.7355227997702125,1.1374491437717056,1
-9.0311017014173,-3.9799015420983768,2
5.91205574435105,-8.08826610794307,2
1.3822094412905774,1.4396110823231272,1
1.5809689922285255,-1.101436686763014,1
-0.706827087686727,-1.8433206168788934,1
-7.057603174534076,-6.958864937039556,2
-2.0927903345313554,0.6813031656917542,1
1.5472466616729352,-1.5387257087940585,1
-0.6799137837566266,1.560178173013661,1
-9.789078588623626,0.5379005730265812,2
9.827437370244455,-2.0895181787373285,2
5.713539243727999,8.293041088469623,2
5.129805591174399,-8.254901647507664,2
6.453718634446727,7.659732612588289,2
5.553132187324459,-8.431371171097998,2
0.36502350193408317,-2.1890026141472214,1
-0.8967806317290342,-1.804486272727942,1
0.79370073233118,1.8775437749066488,1
3.7147241216920874,9.141141200119254,2
0.9181342681565435,10.222366129081506,2
1.6242167027586782,0.6003233467038924,1
-0.6477930715112412,1.9980171174989276,1
-1.0057205075813709,1.5439309410124686,1
0.9287229581838066,9.820489222629947,2
-0.196092431547993,-1.9776128836140932,1
6.675789514089538,-7.1102158550077625,2
-0.37990679675483086,2.0183245684732953,1
2.4279934425426277,9.459565291055032,2
0.8701893880579871,1.8111250307025775,1
-9.783261664745986,2.3754129187645696,2
0.30977287646653906,1.7676835420784203,1
0.057227680172099504,1.8585505918688743,1
2.914430637183169,9.603224145864779,2
-1.4347083351049463,10.008674507917291,2
-1.0223697476580336,1.53321384204962,1
-1.3739539533293867,0.4341722809683217,1
1.383284052223236,-1.4137840506224058,1
-1.677964226939013,1.0274734289805316,1
-9.067510572772841,-3.025141894638961,2
8.40375744563066,-4.828120072318921,2
-2.734703761390076,9.408181743198249,2
1.8388332102771128,0.44523568807259395,1
1.7288169591330989,1.0643560230631748,1
2.471150597387373,-9.451107057352631,2
1.050956909328684,-1.9499355162916516,1
-0.6903710529960175,2.296006408753292,1
1.8583711115986123,-0.6058128145322852,1
-0.435652466726242,-1.7803047814946982,1
-0.7370108292333994,1.78911087771828,1
-2.096049241798684,-0.05876494775830471,1
-9.32816187589044,1.9046398551458663,2
-1.9133114616045137,-0.6351853407905238,1
1.2545460732201907,1.876426758330445,1
-0.7847995121689604,-2.090300275817677,1
-7.677866331922757,6.366841545003733,2
-9.207210012428453,4.611138573745258,2
-1.743281236864793,-10.023277893965599,2
-0.8091806110385096,1.4708795061179476,1
0.9601363421771889,-1.80080877288446,1
-2.289544582237322,-0.10557880712528753,1
1.6591840251554193,-0.2058483200799254,1
9.626576776050094,3.0894870486102493,2
0.5432393363482395,-2.0248788699814892,1
-9.66737565319616,1.8943033078939284,2
-2.1200287160827407,0.8115385536614701,1
8.520426862444817,5.287583619125876,2
-4.125138701585605,9.402577861170984,2
1.5689018385259028,-0.9351383599428474,1
8.341358211331665,-5.01395555664733,2
-2.47339660977493,9.858224255498495,2
0.8195920669261639,9.90192729917098,2
0.8259743439371021,-1.6974710495443108,1
-1.4960289480479851,-1.396843826508577,1
9.936766882411838,-1.798500195052878,2
-1.5194767201002966,-1.1035540242707909,1
6.764645160232466,-7.301809737928031,2
7.528404225264356,-6.431628839501722,2
-9.696593415753249,-3.0517447724891404,2
1.3919606806238352,-1.3604793840144436,1
-1.156056404963574,-1.8777434133561086,1
-5.078123567553131,8.881590189195908,2
2.1140554445894555,-0.6999937244208121,1
1.2127123934451176,-9.716611182397752,2
0.7230936593119168,-1.9644631969420752,1
-1.7311571519211104,9.743176773766399,2
-7.722081385893541,6.57432179982409,2
-3.0762772507173213,9.480621524216396,2
-0.640673462946889,-2.1065945485737054,1
-8.857897653373255,5.176321454014817,2
0.6869398994351312,1.5917039022874169,1
-1.815780571807371,0.17373134336527007,1
5.1124708265780034,8.350628317489884,2
3.6817281822734755,9.2192920790916,2
7.001588579627483,-6.920991460926686,2
-0.33124042069873505,2.2106994790599503,1
-9.58192835157866,-0.2349514349788988,2
-1.8949319988729985,-0.5961608384838544,1
-5.160893465975034,8.486835981257899,2
0.36976792267685493,-1.9027850046134849,1
-1.7965625310812745,-0.5132511083907877,1
8.646463550610425,-4.646822912615534,2
-9.95044045779831,2.320657425171907,2
1.7746805933115404,1.593160439251901,1
9.751495460731679,-2.1701469119664183,2
-1.5246056105960515,-1.402790194879929,1
-1.988298653029294,-0.13885658032120385,1
1.9933920210432814,0.972523722745894,1
-9.41658072684529,2.9749634927372,2
6.816527502679087,7.126510640009243,2
7.6537124128479945,6.637764235814849,2
1.92149367152298,-1.0203399887712388,1
-1.2442415487273997,-9.840925633104234,2
0.048739633828759246,2.4162930269240674,1
4.633147619318246,8.537929057101097,2
-4.720656227651318,8.870426328554869,2
-0.09533547911045903,-2.2498010865239277,1
8.029458169929,6.10675786620092,2
1.953512049506166,-0.4975120400032947,1
2.437361693125776,-0.614705302169462,1
-10.508965183944795,0.3057077990822138,2
0.6359449467702658,9.93923851232683,2
1.847578326229013,0.9741163782867148,1
-0.8961899164535085,1.5262098349886228,1
7.490322605845972,5.839841666681487,2
-7.11973225876665,-6.688955913781305,2
-4.36024443764718,-9.545623946727277,2
-5.303319414490711,8.267941850061316,2
-4.075674139865583,8.98980126354995,2
-1.219611057315091,-1.8306953782118582,1
-0.21041941442587342,9.766064637359111,2
-8.034573613929014,5.912200500321737,2
-3.6728595266554906,-9.25830196137741,2
2.1617052597433632,-0.4063282641837808,1
0.0221526407857323,-2.246738707224543,1
-9.278382646497663,3.5012629888266704,2
1.7920704135661083,-0.5681796113627811,1
-9.785851195960232,-2.2344996429911337,2
7.487277251240744,-6.785492158652418,2
-2.0408062622340455,-9.629183783354952,2
-0.7458612087297165,2.122858091458036,1
2.3236636291153703,-9.759226133176528,2
9.703062639619905,1.3563077948451365,2
-0.023597608544894143,-2.130973749321237,1
-0.1571881318927923,1.7250031196999367,1
2.5243137898720387,-9.338597511127206,2
-1.0707479596283311,9.700444793194935,2
1.9104697262714758,1.0749004595134246,1
1.9946901387314047,0.03919733578814963,1
-1.278445680228017,10.028741279479624,2
9.936360830864496,0.7496084877815988,2
6.891983440325568,-6.394891789654923,2
1.5009128897260011,1.0690557947239752,1
10.077440326632772,1.0258600523069898,2
0.567372481990808,1.7619454775573185,1
-0.2603627255490155,-2.0689747572547876,1
9.87424340230344,-0.6360712197945738,2
-1.791712725951756,1.3487824328457203,1
-0.32203828926334044,-1.7373366708021827,1
0.6560132792022766,-2.0228813706740483,1
-1.4831618732329608,9.832581919885621,2
-2.010971010800981,-1.0244177620469603,1
-1.6237268600469232,-1.2393559396971856,1
1.3694698531636904,1.6409229148116349,1
-6.02267703841058,8.155347086651314,2
1.431156064334073,1.5075048409904481,1
-2.1779270997424285,-0.7520296469771552,1
-0.18507737122717083,-10.072785222882224,2
5.697074404164634,-8.208462392777495,2
-8.249498321503166,5.459137583325263,2
0.17833221887153497,2.083532889457993,1
0.8844610474693385,-1.6305294621200381,1
1.264202444614652,-1.481002952432576,1
1.595480981659909,0.997087502547396,1
6.477239184541623,-7.1683951395154795,2
-10.102409395259354,-2.4367589844505027,2
0.11707410393256776,1.793961646119798,1
-0.34620855530992223,-10.20264822025576,2
1.848260842196455,-0.4672598011015312,1
-1.9356643600362229,1.3189848651756957,1
-1.8691704797697382,0.03160064287643276,1
0.1589106775877564,-10.087057427801975,2
9.40424546436539,-3.779568094214902,2
-0.43128817387618623,1.9238353810430027,1
-9.677671712386037,-2.5314094067781827,2
4.97765968673392,-8.45545811855585,2
1.1750135736947167,10.03546746645688,2
-9.83234299021844,1.4510598552962581,2
1.3157955235205891,-0.41236239697891675,1
-8.91089109168114,4.75626517345691,2
7.50868650371142,6.558969477246195,2
1.658197011850722,-0.8483310696067217,1
-0.22142917678760754,-9.97117718232092,2
2.044043591849825,0.0671668461375046,1
-9.269645691530467,-4.229379684565346,2
-0.5962687559144155,1.805534693907796,1
-0.5746695058598326,1.9934524542458205,1
-9.65453467119282,2.644049932190015,2
-7.746556956644064,-6.669097062232878,2
2.101762360029018,-0.11325080450177824,1
-5.020056697417975,-8.753060062555145,2
4.5854679965777265,-8.831901774679045,2
-7.3849955749411205,6.729765450976178,2
0.7954617531574881,1.867784281431382,1
-0.23385583249540984,-10.175773747503785,2
-0.3152641243754032,-9.764381205557376,2
1.5366641029926056,-1.6535888875231426,1
1.8945432754128804,0.5862709461997572,1
-0.2388672838101123,-1.9520862551075244,1
3.7578743481760215,-9.495519415113263,2
-0.7734811408117337,1.5453902219184206,1
-1.1346708246270703,1.6857886089669814,1
-0.6782394078288072,2.0286239833598403,1
0.6989353175798059,-1.812514821120372,1
-4.969982445078634,8.797160996111248,2
1.898706066044337,1.2938677783717556,1
0.1866553300623538,1.916123069012938,1
9.893275206668738,-3.2283176233121043,2
-0.09193772484563195,-2.060972529376269,1
-5.137441124291425,8.45965626819089,2
-9.375922340409353,3.6423347907514256,2
-9.901279506686377,0.46768704471345185,2
-1.8881125038882811,-0.7649659760009301,1
-0.892041600178463,2.2319437567113707,1
9.49465753576683,2.8979593792926446,2
3.321477417618784,-9.278141891934775,2
1.272977548634364,-1.5789759468258342,1
1.9878332451958483,-0.26238917852969057,1
0.9240934678732278,9.89425404573637,2
0.17192931865276462,2.107928769460856,1
-0.8695997075328445,-2.0106658538047473,1
-2.081629234093991,-0.4278087474738957,1
-0.916978187178818,2.2052547710465458,1
0.2748040012333974,2.1822107768154875,1
2.3417687810764996,-9.298681344739922,2
0.04536859734352987,2.169803601628451,1
-3.0097999297200864,9.405198794755565,2
4.642770287824649,-8.755959299405546,2
9.924689892101622,-1.1728464009712345,2
1.3869066578953595,-1.2433609209488599,1
-0.11241607227513598,-1.77379767773365,1
7.117807520047946,6.838103038173039,2
2.013383367025565,-1.2492840599758246,1
0.9055186665522856,-1.7675601350108348,1
-1.3705488858651222,1.6957313977239827,1
-8.440355845402825,-5.325594809540267,2
-9.524719119596137,3.0769133713441783,2
-9.221544557468107,-3.7353161263915484,2
9.875312309879895,1.1661238570484596,2
1.578074597733235,1.3977996474104466,1
-9.7115674724954,1.6910911485388078,2
0.5783109909059437,-10.054373541103564,2
0.14826852935662946,1.8930502663184312,1
1.6167411850492086,-1.6189041667895705,1
-2.2253083189976723,0.03603762842653688,1
2.1900581116788764,-1.0903437545847527,1
-2.1123855955398256,-0.02950626603460399,1
-1.6870795755526278,-9.49621195198155,2
0.005951478558750056,1.8270866360368592,1
-6.72316964847038,7.0739058445844565,2
-9.983661402952448,-2.0806761755441974,2
0.3877279225574053,-2.094143638955095,1
9.878975747867557,0.35578285704965595,2
1.8195477257286172,-0.5560641023917934,1
-0.05789867975264766,2.035097555912272,1
-1.172938655698815,1.3580348186922704,1
-1.2362215080504986,-1.3414408814036363,1
-0.16519356581189493,1.964625868527975,1
0.05762015044319858,-1.9948647272248805,1
-1.1464417269751392,-1.3871543042847316,1
8.652754125951134,4.442517481639148,2
1.5516304574238182,0.6816701078108447,1
-2.220688585728363,-0.23560279395774597,1
-1.1824970743927572,-1.4177573730538695,1
-1.2363259907358504,-1.825493500049978,1
-6.800188467070183,-7.558522195482864,2
1.7045895314764081,-0.8465175253268664,1
9.852240327650287,-1.9927241586847062,2
2.3179269365798296,-0.4587219816932494,1
3.9132625374925456,-9.382201583379757,2
-0.5834038334875642,1.989841106704116,1
0.3337377052871923,-1.7430671562555586,1
1.2754781528852415,-1.8285591737913744,1
5.838651365947274,-8.343772826004594,2
-1.7251280686688988,-0.4466846091302686,1
2.210520161510997,-0.399183405947366,1
-1.4428487734429887,-0.9786021520720196,1
0.5538941240224902,1.8015417284553648,1
2.015739836540149,9.834352057760881,2
2.063541928124168,9.82823742433343,2
-9.916250847427381,0.45382753014002936,2
2.132457889019573,-0.44234698622187635,1
-1.1219035953746597,1.6248821184658855,1
1.2755795602498474,1.7850129990981454,1
-0.5992290646689978,1.8612569943600705,1
8.503173835971578,5.73490778319849,2
1.8345282469641617,0.7865135773787679,1
-1.6946257122489539,-1.1024384202108102,1
-0.8231411620200326,1.4477152040689456,1
-1.4677014443386898,-10.309131979707185,2
-5.6911277702695084,7.9759665663428,2
-1.9886752761523019,0.9047923065959047,1
9.411894238182368,3.9163440224032917,2
-9.570439480317434,-1.932594309774903,2
-0.41158793235294255,10.502163982862898,2
-2.004606707329293,-0.4665762032528014,1
2.006670650954069,0.28739557262136506,1
4.123953812128509,-8.902675649461674,2
-2.108487325506472,1.042524956252144,1
0.9873895861385236,-1.6282628854877985,1
2.792301852687297,-9.527867918852666,2
10.328923075737292,-0.3191737614769865,2
-9.020936405826795,5.165836735438567,2
-0.8443485677692304,1.7433423014696479,1
-7.316113877729278,6.608990825675546,2
-1.9658688904337283,-1.3491585955187047,1
-1.6630065538996874,-0.8585716164889139,1
-9.550640570831304,2.0061855458324773,2
0.363480137417615,-2.094834445177971,1
-0.7424565392003393,-1.7563989708996286,1
-1.2795897660255329,1.620378510932579,1
6.850113240906795,7.567832819609805,2
1.7164448858774335,-0.5403506286397896,1
10.213269498820312,-2.85500961013817,2
-0.9928134512418852,1.9617150772101593,1
-5.173565235066124,8.152992310563803,2
-0.4996570744072517,-1.7885022617595239,1
-8.084993710709265,-6.236674872010387,2
0.2872617310082599,-1.8456449631363725,1
1.637408027915863,-1.5349962058326765,1
0.32233671552186627,1.9486575947239761,1
-9.974235453838677,-1.380406223999672,2
-3.107344261775305,-9.626972255715987,2
-0.6986421979442065,-1.6753404316656717,1
0.19213781337836972,-1.9840236564006486,1
-0.022846889383939167,-1.8114813172664614,1
8.756086418985724,4.963193591965682,2
6.829314496218949,7.029014027621077,2
-6.461893970048889,7.635969118226792,2
-1.8862803603478748,9.947277558715403,2
1.404205599070071,9.93200760162196,2
-2.5135366906118266,-9.393394092160486,2
-1.9060176879773278,9.797315037762392,2
-8.157323432044178,-5.696812793208929,2
1.6736560848416193,0.8033719654434198,1
-4.436714681944851,-8.90946761676767,2
-1.683538998754199,0.528106339084072,1
4.756696887534514,-8.536733653140988,2
1.0446265538173847,-1.6826190827329497,1
1.968981310948552,-0.41580667340274613,1
3.0711571267952316,9.323590080946557,2
-8.701126068993103,-4.49331940443087,2
7.011966641442081,-7.2884510448001105,2
9.978850847525294,-0.9095217122768792,2
-1.9024133910090255,-9.92620304723648,2
-0.08310035087320032,-1.7754705447360855,1
